epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.0397109985351562,0.14768041670322418,2.560077667236328,0.26581791043281555,32,0.001
2,2.0733213424682617,0.4063144326210022,1.8630657196044922,0.4645061790943146,32,0.001
3,1.3938015699386597,0.5974226593971252,1.3646997213363647,0.59375,32,0.001
4,0.9999768733978271,0.7072165012359619,1.2465064525604248,0.654321014881134,32,0.001
5,0.7505931854248047,0.7734535932540894,1.09316086769104,0.7033178806304932,32,0.001
6,0.6010244488716125,0.8170102834701538,1.029194951057434,0.7164351940155029,32,0.001
7,0.48353418707847595,0.8507732152938843,1.3343565464019775,0.7233796119689941,32,0.001
8,0.4103642702102661,0.8722938299179077,1.2437019348144531,0.7445987462997437,32,0.001
9,0.35515472292900085,0.8923969268798828,1.5537782907485962,0.7145061492919922,32,0.001
10,0.31436243653297424,0.9025773406028748,1.4422937631607056,0.7573302388191223,32,0.001
11,0.2795032858848572,0.9167525768280029,1.2598353624343872,0.7608024477958679,32,0.001
