epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.068722724914551,0.13724227249622345,2.7242562770843506,0.23765432834625244,16,0.001
2,2.3338160514831543,0.3344072103500366,2.110100269317627,0.3823302388191223,16,0.001
3,1.7575411796569824,0.4979381561279297,1.7615725994110107,0.4861111044883728,16,0.001
4,1.3545163869857788,0.6073453426361084,1.4144104719161987,0.5725308656692505,16,0.001
5,1.0925568342208862,0.6811855435371399,1.2252427339553833,0.6323302388191223,16,0.001
6,0.907109260559082,0.7301546335220337,1.1454635858535767,0.6635802388191223,16,0.001
7,0.7604846954345703,0.7699742317199707,1.0961359739303589,0.6944444179534912,16,0.001
8,0.6572796702384949,0.8046391606330872,1.1918458938598633,0.6917438507080078,16,0.001
9,0.5658007860183716,0.8252577185630798,1.2635557651519775,0.6990740895271301,16,0.001
10,0.49597951769828796,0.8465206027030945,1.0544906854629517,0.7291666865348816,16,0.001
11,0.4415375888347626,0.8662371039390564,1.1806411743164062,0.7322530746459961,16,0.001
12,0.38303881883621216,0.8766752481460571,1.2263436317443848,0.7345678806304932,16,0.001
13,0.3523111939430237,0.8903350234031677,1.3154395818710327,0.7496141791343689,16,0.001
14,0.32545173168182373,0.8960051536560059,1.261691927909851,0.7453703880310059,16,0.001
15,0.3007235825061798,0.9067010283470154,1.2953013181686401,0.748071014881134,16,0.001
