epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.4843761920928955,0.037628866732120514,3.3670811653137207,0.05594135820865631,16,0.001
2,3.1483874320983887,0.10167525708675385,2.8140134811401367,0.16550925374031067,16,0.001
3,2.579679012298584,0.2385309338569641,2.2457082271575928,0.35185185074806213,16,0.001
4,1.9887511730194092,0.4081185460090637,1.627423882484436,0.5162037014961243,16,0.001
5,1.517531156539917,0.5432989597320557,1.4944822788238525,0.5405092835426331,16,0.001
6,1.2315810918807983,0.629896879196167,1.2048704624176025,0.6385030746459961,16,0.001
7,1.0089435577392578,0.6993556618690491,1.246315598487854,0.6404321193695068,16,0.001
8,0.8679119348526001,0.735567033290863,1.208788275718689,0.6516203880310059,16,0.001
9,0.7725576162338257,0.762499988079071,1.179050326347351,0.6817129850387573,16,0.001
10,0.6668500304222107,0.7983247637748718,0.9978261590003967,0.7222222089767456,16,0.001
11,0.6079018712043762,0.8170102834701538,1.0873372554779053,0.7195215821266174,16,0.001
12,0.5602265000343323,0.829639196395874,1.0520589351654053,0.7272376418113708,16,0.001
13,0.5334439277648926,0.8369845151901245,1.29719078540802,0.7033178806304932,16,0.001
14,0.47146672010421753,0.8498711585998535,1.171523094177246,0.71875,16,0.001
15,0.4704933166503906,0.8542525768280029,1.159812331199646,0.7430555820465088,16,0.001
