epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,2.502178192138672,0.3059278428554535,2.1892807483673096,0.4336419701576233,32,0.001
2,1.2065542936325073,0.6599226593971252,0.9686287045478821,0.7229938507080078,32,0.001
3,0.7064052224159241,0.7932989597320557,0.7060430645942688,0.832561731338501,32,0.001
4,0.49207112193107605,0.8599227070808411,0.6799443364143372,0.8101851940155029,32,0.001
5,0.3555627763271332,0.8971649408340454,0.7337664365768433,0.8422067761421204,32,0.001
6,0.27444401383399963,0.9173969030380249,0.7485660910606384,0.8541666865348816,32,0.001
7,0.23251889646053314,0.9346649646759033,0.6127784848213196,0.8784722089767456,32,0.001
8,0.1960567831993103,0.941752552986145,0.6378739476203918,0.8553240895271301,32,0.001
9,0.16355742514133453,0.9528350234031677,0.8805471062660217,0.8545524477958679,32,0.001
10,0.15505804121494293,0.954639196395874,0.7668704986572266,0.8657407164573669,32,0.001
11,0.14623229205608368,0.9615979194641113,0.9439975023269653,0.8688271641731262,32,0.001
12,0.14013507962226868,0.9622422456741333,0.7759034633636475,0.876928985118866,32,0.001
