epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.0974581241607666,0.12371134012937546,2.602065086364746,0.24459876120090485,16,0.001
2,2.287883996963501,0.334536075592041,2.026280164718628,0.4544753134250641,16,0.001
3,1.6338081359863281,0.5211340188980103,1.5480021238327026,0.573688268661499,16,0.001
4,1.2718851566314697,0.6235824823379517,1.28615140914917,0.636188268661499,16,0.001
5,1.0358976125717163,0.6952319741249084,1.1980483531951904,0.6454475522041321,16,0.001
6,0.861328125,0.7403350472450256,1.0762267112731934,0.6979166865348816,16,0.001
7,0.7273653745651245,0.7770618796348572,1.1080505847930908,0.698688268661499,16,0.001
8,0.6365761160850525,0.8028350472450256,1.132034182548523,0.7091049551963806,16,0.001
9,0.5460622906684875,0.8238402009010315,1.037400245666504,0.7361111044883728,16,0.001
10,0.4838227331638336,0.8502577543258667,1.1363778114318848,0.709876537322998,16,0.001
11,0.4277590215206146,0.8644329905509949,1.077845573425293,0.7438271641731262,16,0.001
12,0.40236881375312805,0.8759020566940308,1.1177421808242798,0.7364969253540039,16,0.001
13,0.3500939607620239,0.8918814659118652,1.1301562786102295,0.7542438507080078,16,0.001
14,0.31738540530204773,0.9007731676101685,1.1398674249649048,0.7430555820465088,16,0.001
