epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.4758031368255615,0.042525772005319595,3.372965097427368,0.05324074253439903,16,0.001
2,3.1753156185150146,0.10064432770013809,2.885261297225952,0.1666666716337204,16,0.001
3,2.7383124828338623,0.20618556439876556,2.385773181915283,0.30401235818862915,16,0.001
4,2.370352268218994,0.3039948344230652,2.3933539390563965,0.33140432834625244,16,0.001
5,2.066925525665283,0.3932989835739136,1.856286644935608,0.4652777910232544,16,0.001
6,1.8136597871780396,0.4597938060760498,1.7420392036437988,0.4992283880710602,16,0.001
7,1.6071250438690186,0.5211340188980103,1.7267491817474365,0.5131173133850098,16,0.001
8,1.4404525756835938,0.5626288652420044,1.721289873123169,0.5181326866149902,16,0.001
9,1.3242255449295044,0.5998711585998535,1.5778218507766724,0.564428985118866,16,0.001
10,1.203391194343567,0.6320876479148865,1.6560662984848022,0.5601851940155029,16,0.001
11,1.1253995895385742,0.6567010283470154,1.6408987045288086,0.5652006268501282,16,0.001
12,1.054442048072815,0.67796391248703,1.5035301446914673,0.6037808656692505,16,0.001
13,1.0090793371200562,0.695103108882904,1.6554679870605469,0.5887345671653748,16,0.001
14,0.9424700140953064,0.7131443023681641,1.7614779472351074,0.5945215821266174,16,0.001
15,0.9020475149154663,0.7284793853759766,1.629906177520752,0.6080247163772583,16,0.001
16,0.8858484625816345,0.7324742078781128,1.6419212818145752,0.5941358208656311,16,0.001
17,0.8373984694480896,0.7396907210350037,1.9058449268341064,0.5922067761421204,16,0.001
