epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.4721319675445557,0.06301546096801758,3.1162517070770264,0.09992283582687378,32,0.001
2,2.796149492263794,0.200902059674263,2.449885845184326,0.2773919701576233,32,0.001
3,2.2348461151123047,0.3462628722190857,1.9931390285491943,0.42168208956718445,32,0.001
4,1.7951115369796753,0.468427836894989,1.7194099426269531,0.4965277910232544,32,0.001
5,1.510949969291687,0.5590206384658813,1.4753100872039795,0.5725308656692505,32,0.001
6,1.3059111833572388,0.6121134161949158,1.5514583587646484,0.5790895223617554,32,0.001
7,1.1577516794204712,0.6579896807670593,1.5211760997772217,0.5763888955116272,32,0.001
8,1.0115290880203247,0.6931701302528381,1.4632915258407593,0.5987654328346252,32,0.001
9,0.9473391175270081,0.7159793972969055,1.3944264650344849,0.6253858208656311,32,0.001
10,0.9099431037902832,0.7259020805358887,1.4544576406478882,0.6342592835426331,32,0.001
11,0.8325132727622986,0.7534793615341187,1.4763667583465576,0.6412037014961243,32,0.001
12,0.7735150456428528,0.7751288414001465,1.7955487966537476,0.6130401492118835,32,0.001
13,0.7572689056396484,0.781572163105011,1.9692389965057373,0.6157407164573669,32,0.001
14,0.7312158346176147,0.7925257682800293,1.8641828298568726,0.6307870149612427,32,0.001
