epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.074702024459839,0.16907216608524323,2.1127524375915527,0.39081791043281555,32,0.001
2,1.71654212474823,0.508247435092926,1.3545641899108887,0.6076388955116272,32,0.001
3,1.0646657943725586,0.6878865957260132,0.8875425457954407,0.7492284178733826,32,0.001
4,0.785912811756134,0.7672680616378784,0.7777669429779053,0.7827932238578796,32,0.001
5,0.6090101003646851,0.8195876479148865,0.8004631996154785,0.7978395223617554,32,0.001
6,0.5111708045005798,0.8444587588310242,0.7056121230125427,0.8263888955116272,32,0.001
7,0.4500855505466461,0.8715206384658813,0.9468232989311218,0.8070987462997437,32,0.001
8,0.4080217182636261,0.880283534526825,0.8237113356590271,0.8337191343307495,32,0.001
9,0.370270311832428,0.8942010402679443,1.0935266017913818,0.823688268661499,32,0.001
10,0.37029966711997986,0.9020618796348572,0.9538405537605286,0.8167438507080078,32,0.001
11,0.34629371762275696,0.9076030850410461,1.0656124353408813,0.8194444179534912,32,0.001
