epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.420734167098999,0.05889175087213516,3.0759284496307373,0.11304012686014175,32,0.001
2,2.869931936264038,0.1671391725540161,2.4932260513305664,0.28125,32,0.001
3,2.3376400470733643,0.3189432919025421,2.0206356048583984,0.426311731338501,32,0.001
4,1.8893684148788452,0.4394329786300659,1.715204119682312,0.5061728358268738,32,0.001
5,1.5816020965576172,0.5277062058448792,1.6170170307159424,0.5254629850387573,32,0.001
6,1.3852276802062988,0.5814433097839355,1.4923073053359985,0.5586419701576233,32,0.001
7,1.2160942554473877,0.6260309219360352,1.4703930616378784,0.5702160596847534,32,0.001
8,1.0859278440475464,0.6634020805358887,1.4868775606155396,0.5852623581886292,32,0.001
9,0.9831868410110474,0.7032216787338257,1.469054102897644,0.6107252836227417,32,0.001
10,0.8887982964515686,0.7296391725540161,1.4666560888290405,0.6172839403152466,32,0.001
11,0.8270036578178406,0.744716465473175,1.5035847425460815,0.6091821193695068,32,0.001
12,0.7614282965660095,0.7635309100151062,1.510623574256897,0.6253858208656311,32,0.001
13,0.7390563488006592,0.7689433097839355,1.552042007446289,0.625,32,0.001
14,0.6837982535362244,0.7889175415039062,1.6064567565917969,0.6396604776382446,32,0.001
15,0.6499252319335938,0.8016752600669861,1.6298658847808838,0.6388888955116272,32,0.001
