epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,2.6276957988739014,0.3007732033729553,1.4022196531295776,0.5976080298423767,64,0.001
2,1.1219106912612915,0.6782216429710388,1.3426774740219116,0.665123462677002,64,0.001
3,0.6406668424606323,0.817783534526825,0.8010793328285217,0.8109567761421204,64,0.001
4,0.4410146176815033,0.8722938299179077,0.5199307799339294,0.8711419701576233,64,0.001
5,0.31868839263916016,0.905927836894989,0.8542967438697815,0.8310185074806213,64,0.001
6,0.2537880539894104,0.9265463948249817,0.6475456357002258,0.8676697611808777,64,0.001
7,0.21442772448062897,0.9391752481460571,0.6372702121734619,0.8780864477157593,64,0.001
8,0.19425831735134125,0.9478092789649963,0.7117963433265686,0.8726851940155029,64,0.001
9,0.16380420327186584,0.955283522605896,0.7394356727600098,0.8715277910232544,64,0.001
10,0.16124556958675385,0.9564433097839355,0.7391301989555359,0.8761574029922485,64,0.001
11,0.15213559567928314,0.9621133804321289,0.6655778288841248,0.8757715821266174,64,0.001
12,0.15271590650081635,0.9615979194641113,1.3131248950958252,0.8321759104728699,64,0.001
