epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.1735525131225586,0.11185567080974579,2.2960031032562256,0.31095677614212036,32,0.001
2,1.9656058549880981,0.4194587767124176,1.4558379650115967,0.5814043283462524,32,0.001
3,1.2840033769607544,0.6149484515190125,1.0747966766357422,0.696373462677002,32,0.001
4,0.9582517743110657,0.7124999761581421,0.9143202900886536,0.7399691343307495,32,0.001
5,0.7325670123100281,0.7798969149589539,0.7613639831542969,0.7866512537002563,32,0.001
6,0.5846030116081238,0.8186855912208557,0.7622652649879456,0.7955247163772583,32,0.001
7,0.5088420510292053,0.8368556499481201,0.753893256187439,0.8043981194496155,32,0.001
8,0.46847158670425415,0.8527061939239502,0.697075605392456,0.8194444179534912,32,0.001
9,0.37506845593452454,0.8822165131568909,0.7435227632522583,0.8202160596847534,32,0.001
10,0.3894236385822296,0.875644326210022,0.7359578609466553,0.8175154328346252,32,0.001
11,0.34699201583862305,0.8943299055099487,0.7578431367874146,0.8333333134651184,32,0.001
12,0.2728293240070343,0.9134020805358887,0.8364054560661316,0.8306326866149902,32,0.001
13,0.3027328550815582,0.9105669856071472,0.7858098149299622,0.832561731338501,32,0.001
